tidy_tweet,Sentiment
    Claire  Well  then  the picture s happening      ,Positive
    Haley  The picture can t happen today  My pimple s getting worse  Claire  Oh  honey  I am so sorry  Can you stand  H  Yeah   ,Negative
Claire  Oh  God  Oh  you look like the guy from Dance Fever  Phil  Thank you  C  That is not a compliment      ,Positive
Gloria  If I can t fool you  then your teachers can t fool you either  Manny  I don t think they re trying to fool me       ,Positive
RT  Feel free to check out me    s youtube account  Subscribe  favorite   comment  http   bit ly bPlblx,Positive
Envy    RT  Homemade Sea Salt Caramel ice cream  Mmmmmm  I wish you all could have a pastry chef for a mom like me  The best ,Positive
 Phil is just a rainbow  he s a meadow  he s a lake  a very serene lake     Playing Phil is like  a spa treatment    Ty Burrell in Emmy mag,Positive
So true  RT   If you want to make the world a better place  take a look at yourself  and make a change    Michael Jackson,Positive
Lookin  good     RT  Notice anything different  http   twitpic com  v myt,Positive
       not smuggle stuff out of the country  Gloria  I know one Colombian piece you won t be playing with later      ,Negative
    Jay  I m gonna teach him real chess  Not the Colombian version  We actually use the pieces to play the game   ,Positive
    Phil  So what s today s big adventure  I bet the kids wanna go with you  Mitchell  Well  it is a big one  The lavender ranch  where   ,Positive
Claire  Sweetie  it s just for a few more days  Luke  Last night  we had a fire drill  Not the hotel  just us      ,Positive
Manny s the worst roommate ever  Everything he finds  he folds  Luke     ,Negative
Yes  big thanks  Steve     RT   Thanks alot Steve  You re the best  C u soon  WOOOOO ,Positive
For our desktops  RT  A gift for Twitter followers  Download a hi res copy of the Modern Family portrait  http   bit ly bePR X,Positive
Soooo cute  RT  Summer warmup  Lily learns to crack jokes   laugh at them herself  http   twitpic com  tacxm,Positive
 Get the Lego Band Hero  Wii lly fun times ,Positive
RT   Guy   U Eric Stonebridge   Me   Street  Eric Stonestreet  ya   Guy  I love Family Matters  Me  Thank u very much  ,Positive
RT   I was surprised that didn t catch on as a new fashion trend RT  Luke is so my favourite character  The extensi    ,Positive
 We too love that wonderful mix of trumpet music  a gorgeous day  and ol  Central Park  Enjoy your last night in NYC ,Positive
RT   Hope all liked the show tonight  Can t wait to get back to work for next year ,Positive
RT   Season finale of  is tonight  Even though we are done for season one  expect more mischief  mayhem   la    ,Negative
RT   I have seen tonight season finale of Modern Family    words   Best one yet     more words   Three random words  ,Positive
RT   Modern Family  sniff  finale  sob  tonight  sniff sniff   Lakers and someone is going to play dirty ,Negative
FTW  How MF revitalized the warm family sitcom  http   nymag com arts tv goodtvguide       ,Positive
RT   Thanks for having us GMA    RT   La familia http   tweetphoto com         ,Positive
RT   Getting ready for Good Morning America    With the cast od Mod Fam  http   tweetphoto com         ,Positive
Look  we have       followers now  Thanks  everyone  Let s keep quotin  our favorite show    ,Positive
Lily love  RT  Lily s lovin  MF fans  Thanks for the kind words   fun posts  Big baby arm hugs    http   twitpic com  oroal,Positive
 Aloha  Ariel  Yes  we ve missed you    ,Positive
Congrats on the Peabody  Modern Family     RT  I thought I d share this with our Modern Family fans  http   twitpic com  opm s,Positive
RT   About to receive a peabody award for Modern Family  Kind of a big deal and very cool  Miss u ty  jesse and all the     ,Positive
RT   With my lady friends at the Peabody Awards  http   tweetphoto com         ,Positive
    Luke  I am a bathroom martian  Beep  Boop  Boop  I am from the Nebula of the Great Toilet  Beep  Boop  Beep boop bop      ,Positive
    and send over a couple of virgin Mai Tais  They may be interested in two sophisticated men like us ,Positive
    Manny  I noticed some lovely tweens down by the kids  club  Maybe we can find a nice spot near them by the pool ,Positive
    Manny  Don t you want to keep our room neat  You know  in case we entertain  Luke  Who would we entertain ,Positive
Aloha  Welcome to The Four Seasons Maui  Gloria  What do you think  Manny  Manny  I m home      ,Positive
Help us spread the word about  to fellow fans of the show     followers to go for an awesome        Thanks  everyone    ,Positive
Found on YouTube    interviewing    Fun     http   www youtube com watch v DVgRJYyTFf ,Positive
Cam  Shouldn t she have more teeth  I see these kids running around in the park and they look like sharks       ,Positive
Thank you for the RT love              ,Positive
RT   Contrary   popular belief  Modern Family is not done   the season  We still have a big family portrait   take next week     ,Positive
RT    There will be one more episode after Hawaii called Family Portrait  I am getting sad to see the season end ,Negative
    It s a movie theater  a library  and a music store all rolled into one awesome pad      ,Positive
    Claire  What is so great about that doohickey anyhow  Phil  Doohickey  Ellie May ,Positive
The iPad comes out on my actual birthday  It s like Steve Jobs and God got together to say   We love you  Phil   Phil     ,Positive
    Mitchell  Well  we don t have to listen to him  Brothers do that too      ,Positive
    Manny  I m sorry I was picking on you too much  Jay said that s what brothers do ,Negative
Cam  I can spice you under the table any day there  sweet thing  Dos carnitas diablos  por favor      ,Positive
Mitchell  Tonight is the magnificent Lyrid meteor shower  Cam  It s where the Planet Geek passes through the Nerdy Way      ,Positive
    Claire  You think I smother our child  Phil  It s not your fault  honey   Mother  is part of the word ,Negative
What s my favorite way to relax  Throw on my wireless headphones and disappear into the nature channel  Phil     ,Positive
Mitchell  I just quit my job  Cam  Mitchell  I am used to nice things  What are we gonna do       ,Positive
    I don t think I can do this without crying  Maybe we should just get to the cold cuts  Manny     ,Positive
RT   Tonight on ModernFamily is the Hawaii episode  It was awesome to film   we all had such a blast being in Hawaii  It wa    ,Positive
We loved the MF cast   crew on Top Chef Masters  Everybody likes a little spice  right       Be sure to watch that yummy ep ,Positive
RT   Yay  Modern Family challenge on Top Chef Masters tonite  Will u watch  Thanks   being such good sports ,Positive
Double Lily  double cute  RT  Who loves Costco   Lily does  http   twitpic com  m ofh,Positive
MF cast love for Four Seasons Maui  RT  Behind the scenes of  Modern Family  Hawaii episode  http   bit ly    baC,Positive
Claire  Oh  you re Facebook friends  Phil  Sure am  She s one of my     friends  Eeeverybody wants a slice      ,Positive
    Mitchell  Delicious brothers and sisters  Cam  Life on a farm  they know what they re getting into      ,Positive
    Cam  Having grown up on farm  I was surrounded by them  They were more like brothers and sisters rather than just livestock ,Positive
Alex  You mean she s like a door to door salesman  Luke  if you were doing it  they d call it dork to dork salesman      ,Positive
Sweet  RT  http   twitpic com   dgqq   Me and  on our last day of shooting ,Positive
So fly  RT  http   twitpic com   dg e   Sportin the fedoras in Maui with  and     Don t we look fly ,Positive
The cutest twitterer     RT  Lily tries to Twitter from Hawaii http   tweetphoto com         ,Positive
Love the shirts  RT  Our early morning shoot  The only scene that takes place off the  grounds http   twitpic com   z oj,Positive
Sniff  RT  About to shoot my last scene of the season    ,Negative
Claire  Oh  you re Facebook friends  Phil  Sure am  She s one my     friends  Eeeverybody wants a slice      ,Positive
Julie dunked     http   bit ly cfPfTE,Positive
Roundtable interviews with Ed  Julie  Ty      and   Fun     http   bit ly  ejdm ,Positive
LOL  RT  Phil Dunphy yo    http   tweetphoto com         ,Positive
Oh yes  he is  RT  he so cute http   tweetphoto com         ,Positive
Modern Family Oscars Charades     http   www youtube com watch v diU bm wvjI,Positive
Jay  He likes to fish  Gloria  Yeah  He comes from a long line of fishermen and smugglers  But I encourage the fishing       ,Positive
RT   New blog post  Modern Family Oscars Charades   Extended Cut  http   bit ly bqU d  #modernfamily,Negative
Claire  Ignore her  she can t focus on two things at once  Alex  Always a good quality in a driverrr       ,Positive
Mitchell  Take it down a notch  We re trying to make a friend  not initiate a three way       ,Positive
Thanks for the tip    Welcome to Twitter    Follow us   ,Positive
Follow  RT Welcome To The Official Twitter of Ariel Winter ,Positive
Sorry  our bad  It is called FEARS   Thanks for pointing that out    Proper  Wasnt it called Fears   via ,Negative
Can t wait to find out what happened here  RT My cute baby      http   twitpic com   lsfl  via ,Positive
Happy  happy birthday  Julie Bowen  http   twitpic com   fg    via  ,Positive
Lily in specs     RT  She s a stern task master  http   tweetphoto com         ,Positive
RT   New blog post  My Favorite Modern Family Quotes  Part   http   bit ly diHMxt,Positive
RT   New blog post  My Favorite Modern Family Quotes  Part   http   bit ly  ZtRaS,Positive
    Phil  Can I say something  C  No  No  you can t  Mario       ,Negative
    Claire  One time I bring somebody home who I want to impress and what do I find  ,Positive
Listen to this  RT http   twiturm com g p h Zach Selwyn    I Want a  Modern Family  via ,Positive
RT   MODERN FAMILY scoop  Details on the big  season ending  spoiler alert   http   bit ly cZxL Y,Positive
RT    It s kind of a vacation to play Phil  His brain is like a meadow  Ty Burrell,Positive
I can t do it  not while Durkas is there  He has a natural confidence  I admire it and fear it  Manny     ,Positive
Cam  Hey  and I was wondering  since you re gonna be in court all day    Mitchell  Yeah  you can open the chocolates  Cam  Score      ,Positive
Claire  What do you say we take this upstairs  Phil  This is so much better than cheesy garlic bread      ,Positive
     Modern Family  is careful to end each show with a figurative  if not literal  family hug   Great WSJ piece on MF  http   bit ly bxfoeY,Positive
FYI  tweeps  RT  For everyone who is curious concerned  Lily s REAL daddy set up the account  ,Positive
Baby love  RT  Daddy Mitch is gonna take a bite  http   tweetphoto com         ,Positive
 Thanks  Lily  Goo goo good night   ,Positive
Now Lily s on Twitter too  Follow     ,Positive
 Welcome to Twitter  Rico  We love you  Follow us  ,Positive
Follow  RT I got a twitter  Yay   ,Positive
RT   ANOTHER TIE     Apollo  Apollo     Rock and  Pilot  Modern Family win for Best Episodic Comedy #wga #wgaawards,Positive
Congrats to Modern Family  RT Up first  Modern Family wins for Best New Series  #wgaawards  via ,Positive
RT   WGA awards  night  Modern Family writers r up for    I m a bit bias  but for reals  Is there better comedy WRITING     ,Positive
    Manny  Maybe because you re the cutest girl in school and you have a laugh that makes Science Lab seem like recess       ,Positive
Luke   Uncle Manny on set  RT  Scene stealers  http   twitpic com   mkp ,Negative
    J  Well  okay  fine  And if you do  I ll be there  You ll see  G  Yeah  watch me  Watch me how I get fat  I can get fat       ,Positive
    J  Well  it s not exactly fair  I mean  I have to get old  You don t have to get fat  G  If I want to get fat  I get fat    ,Positive
    Gloria  What if I gain a hundred pounds  you gonna leave me then  Jay  No  G  What s with the pause     ,Negative
Great Shakes T shirt  anyone  http   www zazzle com great shakes tshirt                   ,Positive
Q A with our fave guy  RT  New blog post  He s the Manny  Rico Rodriguez http   bit ly cL oIU,Positive
    J  Maybe that s because there s no mallet  G  Yeah  I wish I had a mallet right now       ,Positive
    I mean  last week she thought that Simon and Garfunkel were my lawyers  Gloria  No  I didn t  J  It s a joke  G  I don t get it ,Negative
    Jay  Gloria and I are from different generations and I won t lie  it isn t always easy ,Negative
Barkley at the office  RT  A major talent and a true pro  Thank you Barkley  http   yfrog com  yp bnj,Positive
    Mitchell  Let s not talk like that anymore  Over      ,Negative
Valentine s Twitter shoutout to        and the whole MF cast  We love you    ,Positive
Cam  Hi  Manny  Manny  The universe is cold and loveless  Cam  Uh oh  bad Valentine s Day      ,Negative
Perhaps I ll be Reginald Appleby  an English gentleman in town for a polo match  Or honorable businessman from Hong Kong   Phil     ,Positive
It s Valentine s Day  It s not the day you run away from love   It s the day you track it down  tie it up and take it home   Cam     ,Positive
Happy Valentine s Day  Mrs  Dunphy  All women should look as tasty as you when they re old   Dylan     ,Positive
  If you love #modernfamily  follow  ,Positive
  If you love #modernfamily  follow  ,Positive
Jay  you look so strong and sexy like an Olympic wrestler  but with money   Gloria     ,Positive
Dylan  Sherry was helping me buy you a birthday present  Don t you get it  I love your ass       ,Positive
 If you love #modernfamily  follow  ,Positive
 If you love #modernfamily  follow  ,Positive
 If you love #modernfamily  follow  ,Positive
 If you love #modernfamily  follow  ,Positive
RT   I wish  was on every night of the week     probably still wouldn t be enough ,Positive
Spread the love  If there s one new comedy show you should watch this year  then it s got to be #ModernFamily ,Positive
    Gloria  You re like everyone else  huh  You blame the Latino driver  Where I come from  they always blame the Latino driver   ,Negative
Well  if you re going to be stranded  might as well be in place full of cupcakes   Manny     ,Positive
I m betting these babies are coming back in a big way  Buy low  sell high  People are gonna see this and say   that guy is high    Phil     ,Negative
C mon  let s not fight  Let s just discuss this like two unimmature adults   Dylan     ,Positive
     that means   love is just around the corner    I come from a neighborhood with a lot of prostitutes       ,Positive
    Whitney  I ll just be alone for the rest of my life and that s okay  Gloria  Oh  don t say that  In my country  there s a saying   ,Negative
RT   The hilarious Ty Burrell from MODERN FAMILY will be dropping by the office this AM  Tweet me your Qs ASAP ,Positive
Want a Who Da Manny tee  RT  Who Da Manny T shirts are back http   bit ly d oVob,Positive
Our son is not weird  What s weird is that her kid wears aftershave and dresses like a count   Claire    ,Positive
Her kid gets his head stuck in the furniture and Manny is the different one   Gloria    ,Negative
    and I was a starting offensive lineman at the University of Illinois  Surprise   Cam    ,Negative
RT  I met an adorable    year old today  Rico Rodriguez from  Modern Family  on ABC  Here s why  http   su pr  VTIs ,Positive
Huge thanks to       and  for all the awesome MF behind the scenes pictures   D,Positive
Wonder what they re up to  Can t wait to see this ep  RT  He is ready  http   tweetphoto com        ,Positive
We do that A LOT     RT   Can t believe I m watching the entire series of Modern Family for the  nd time  Hahha ,Positive
Manny  Her name is Whitney  I met her in an online book club  We both like vampire fiction and the romance of eternal life      ,Positive
Gloria  Manny  are you wearing aftershave   Manny  Yes  for my date  This will be the first time she will ever smell me      ,Positive
RT   Holy crap  Our director Jason Weiner just won the DGA award  Do amazing     The first award we have won  Congrats  Jason   ,Positive
    W  What kind of an    yo talks like that   Gloria  Manny is an old soul  M  Here  use my hankerchief  G  You see what I mean       ,Positive
    Whitney  How can I be so stupid   Manny  You re not stupid  Stupid is not following your heart and taking a chance on love   ,Positive
    They re a bunch of harmless old men  J  They re my age       ,Positive
    Gloria  He s the only   of your friends that never hits on me  Jay  my friends hit on you  G  Ah  yes  All the time  But don t worry   ,Positive
We want to see this  RT  Did you catch Rico and I busting a move on the View with Sherri Shepard  Oh yeah  I got my moves ,Positive
Globes behind the scenes from Jesse  RT  The gang  Julies pump broke and she is busting  Her words  http   twitpic com ykshg,Negative
Mitchell   Phil partying  RT  http   tweetphoto com        ,Positive
So sad our favorite show didn t win  Oh  well   on to the Emmy s    Congrats to #Glee ,Positive
    Luke  It wasnt me  It s gross  I m     What s wrong with you people        ,Negative
    Alex  Who was looking at naked pictures  Claire  It doesn t matter  Haley  It wasn t me   ,Negative
    H  So u re violating our privacy  C  When I find out that my children r looking at a naked picture online  they don t have any privacy  ,Negative
    Claire  I was looking through the computers in the house   pornography  H  Sick  C  Not for me  I want   see what u guys r looking at   ,Negative
    Claire  Oh  please  The most shocking thing in there was ur spelling  H  You read it too   A  Am I the only one who hasn t read it      ,Negative
    Alex  I told u it wasn t me  H  You know  I m gonna kill u  C  Calm down  H  W   U re not even gonna yell at him   That was private    ,Negative
    Claire  Luke  you are now banned from the computer  Luke  What   Alex  what happened  Who s in trouble  H  Luke read my journal   ,Negative
    Haley  You read my journal   You little creep  Luke  I m sorry  I couldn t help it  Claire  Wait  Haley s journal too     ,Negative
You d rather be itchy than chokey  right     RT   I hope my tux wont be  chokey   modfam xmas joke ,Positive
    Phil  How do you make sure you ve deleted something after you ve read it       ,Positive
    Phil  We need to have a little talk  Luke  About what  P  Well  it s about computer stuff  Umm    clears throat    ,Positive
I am sorry to alarm everyone  I think I was probably just overreacting because THERE IS AN ALIEN INSIDE OF ME   Phil     ,Negative
So cute  You re the best  Manny     http   tweetphoto com        ,Positive
Manneeeeee  Join us on Twitter     RT  Manny says   what s up twitter    http   tweetphoto com        ,Positive
Lily on set     RT  It s hard to catch her on an un cute day  http   twitpic com xz  c,Positive
Gloria  School  That s where people learn things like not to keep children up all night  Javier  He told her  Jay  He s weak       ,Negative
Hooray  RT  ABC renews The Middle  #ModernFamily and Cougar Town for next season ,Positive
RT   #ABC announces #TheMiddle  #ModernFamily and #CougarTown are picked up for next season  Congrats ,Positive
RT   was in my audience in Season     day he s on my show    on MF     of my fave new shows  http   su pr  AL ,Positive
 Have fun at the Globesizzle  Follow us    ,Positive
Cam and Phil on set     RT  We r back baby     http   tweetphoto com        ,Positive
Welcome to Twitter     D,Positive
     It s talk BACK  you idiot   Luke  Oh  Alex  Act more like an adult  What does  act more like an adult  even mean       ,Positive
    Alex  What s the most irritating thing my parents say to me  Manny  That s too much cologne  Hailey  That s how girls end up dead ,Negative
Manny  I don t have a cameraphone  Javier  You do now  Manny  Awesome  All this excitement   my heart is just going      ,Positive
Well  we do a little throat grabbing ourselves around here  you know  We were on our way to Benihana when you showed up   Jay     ,Positive
   Thanks for pointing that out    ,Positive
    Luke  How do you even talk black  End words with  izzle   Alex  It s talk BACK  you idiot       ,Negative
     What s the most irritating thing your parents say to you   Luke   Don t talk black to me     ,Negative
Javier  I brought dinner  Lobsters  Manny  Did you catch them with your bare hands    J  No  but I bought them with my bare hands       ,Negative
Directors Guild of America announces it s TV nominees for       Mod Fam director JASON WINER for  Pilot  ep  Congrats  http   bit ly  qOeW ,Positive
Hey  Modfamers  Let s take a crack at it  What s the most irritating thing your parents say to you ,Negative
I am loose  I m fun  Remember breakfast for dinner last week  That was my idea   Mitchell    ,Positive
I believe in my boy  I ain t gonna quit you   Phil to Luke while teaching him to play baseball    ,Positive
    Gloria  The last thing Manny needs on his first day of school is you undermelting his confidence  Jay  Undermining ,Positive
    P  And don t do drugs  C  Nooo  P  Just give me the answer  C  Oh  God       ,Positive
     On the key to being a great dad  Phil  Well  be their buddy  Claire  That s your answer  P  And stay in school  C  No ,Positive
    We talk a lot about tradition this time of the year  And as much as we love our traditions  sometimes our best memories   ,Positive
Merry Tweetmas  everyone   ,Positive
Happy Holidays   ,Positive
Happy Holidays   ,Positive
Happy Holidays    Hope you re feeling better  ,Positive
Happy Holidays   ,Positive
Merry Christmas   ,Positive
Merry Christmas   ,Positive
    I guess the couch did it to itself  I guess it came home after a tough day  lit up a cigarette and then burned itself   ,Negative
Phil  And here s another one for Luke  Looks like a book  Luke  I have a book already       ,Positive
    Manny  At least a baby can fit through a chimney  Jay  How would you sit on the Baby Jesus s lap   You d squish it       ,Positive
Can t wait for new eps  RT   and my last scene of          see you all in ought     http   tweetphoto com        ,Negative
Follow us if you love #modernfamily ,Positive
    Well  mine was outside my head driving me to school  Claire    ,Positive
    You know how growing up we all had this voice in our head telling us we re not good enough    ,Negative
Yet another nomination for Modern Family  This time  at the #SAG awards  Go  go  go  Modern Family    http   bit ly  TiVIl,Positive
Are you kidding me with this line  I m going to ask Santa for the last    minutes of my life back   Mitchell     ,Positive
Congratulations #modernfamily for the WGA nomination    http   bit ly  S OvJ,Positive
Congratulations to #modernfamily for being nominated Best TV Series Comedy Musical at the Golden Globes  http   bit ly  kQlG  #goldenglobes,Positive
Claire What s the secret to a successful marriage  Phil I got this  It s kinda cliche  but  um  never go to bed hungry  http   bit ly   N  W,Positive
You re totally my type  You re dangerous  you re gettable  you have a little cashola in your pocket    Cam to Jay    ,Negative
If this so called Santa doesn t bring me a burgundy dinner jacket  we re going to have a big problem   Manny     ,Negative
     Phil  Yes  but the whole point of keeping it real is so you can take it to the next level  Did you really not know that     ,Positive
Manny  Are you crying   Jay  What are you  a robot  This is a deeply emotional movie       ,Positive
I m a real estate mogul  What   No  I m a real estate agent   Phil    ,Negative
Thanks for the mentions   and     ,Positive
Claire  Hey  Manny  you wanna make a sweet comb sheath  Manny  Cannot be a worse time  Claire     ,Negative
    That fish would look at Mitchell s relationship with his mother and say  that s messed up    Cam    ,Negative
look     RT  Cute Family  http   twitpic com szqrx,Positive
Cam  What would you suggest we give him then  Mitchell  Get him a gift card  Cam  A gift card   Who hurt you     ,Positive
Defeating a woman will be a mark on my honor   Manny    ,Positive
    Phil  So listen  buddy  certain members of this family don t think you can take care of this bad boy  Luke  You mean Mom ,Positive
Claire likes to say you can be part of the problem or part of the solution  Well  I happen to believe that you can be both   Phil    ,Positive
    Gloria  Is that a crossbow  Jay  Yeah  Am I the greatest grandpa in the world or what  G  We can t give Luke a crossbow   ,Positive
Act like a parent  talk like a peer  I call it  peer enting    Phil    ,Positive
Luke  Last year you said basketball was my sport  Phil  Look  I ve said a lot of things I wish I could take back but I can t      ,Positive
I never liked Spandau Ballet  In our entire marriage  I never once mentioned Spandau Ballet  Am I even pronouncing that right    Phil    ,Negative
    Phil  Coupons for hugs   which are usually free   but this makes it official  which is so great      ,Positive
    Phil  Coupons for five free hugs  Claire  You don t like it  P  Are you kidding me  I love it  It s so creative    ,Positive
It turns out I m not the sweet guy or the funny guy  Manny Delgado is a man of action   Manny    ,Positive
Manny  That s her  Bianca Douglas  Gloria  She s cute  Manny  She has good handwriting  She s a complete package     ,Positive
Besides  Luke is already the best at something  being my son   that sounded a lot less lame in my head   Claire    ,Positive
RT     If this tape is found in the future  this is how we humans celebrated birthdays     Phil  S  E   ,Positive
Phil  Happy Anniversary  Claire  And they said we wouldn t last  Phil  Who said that     ,Positive
Bianca Douglas called me three times tonight  I m not going to lie to you  I m starting to feel smothered   Manny S E ,Negative
Alex  So  you ever kissed another girl  Gloria  That s no way to talk to your grandmother   S E  ,Positive
   Phil I love my wife but she sucks at giving gifts Sorry for the pay channel language Oh  yogurt maker I can t NOT think of things I want ,Positive
    Phil  Things I want  Robot dog  night vision goggles  bug vacuum  GPS watch  speakers that look like rocks    ,Positive
    In fact  the only way he s like Superman is that they both landed in this country illegaly   S  E   ,Positive
    Jay  Manny thinks his dad is like Superman  Truth  He s a total flake ,Positive
RT     I m sort of like Costco  I m big  I m not fancy and I dare you to not like me    Cam  S  E   ,Positive
    J  Yeah  like fog in an airport   S  E   ,Positive
    Jay  U know we would do something like this a lot more often if it wasn t    you know  Manny  Gloria  It s good  he keeps us grounded ,Positive
I m a cool dad  That s my thing  I m hip  I surf  I text LOL Laugh Out Loud  OMG Oh My God  WTF Why The Face   Phil  S  E   ,Positive
Phil So listen  buddy  certain members of this fam dont think u can take care of this badboy  Luke U mean mom  P Ur words  not mine  S  E   ,Positive
What s weird is that her kid wears aftershave and dresses like a count   Claire  S  E   ,Positive
 Be the wind in his back  not the spit in his face   Something my mom always says  It s gorgeous in Spanish    Gloria  S  E   ,Positive
lets shed the stigma  amp  shame   shares STD story  amp  how we all can b #responsibleAF https   t co LNbLDh Llf https   t co  zShP  P q,Negative
RT   Couples that play together stay together  What s your fantasy  https   t co CmSFC EROV #ResponsibleAF https   t co sjhambM T ,Positive
RT   Going from URL to IRL can be pretty simple with these tips  https   t co CmSFC EROV #ResponsibleAF https   t co dw  lp  He,Positive
RT   When it comes to condoms  the more you find  the more you  well  you know    https   t co CmSFC EROV #ResponsibleAF https   t co i ,Positive
hot mercury   babies    amp  comedians react   ancient birth control on MTV s Braless https   t co kwafLjqneG https   t co SMWXh TsMR,Positive
for more resources on relationship abuse  check out  or ,Negative
love should never feel toxic  if u think ur in a toxic relationship  ask urself these   q s https   t co n LCe u Ue,Positive
Could your friends handle a text baby  Prank them to find out  Learn about teen pregnancy  https   t co ropiWqc mg https   t co ZtPjHsCLNd,Positive
Our girl Laci Green is taking yr awkwardest questions about sex  no question is too crazy submit here  https   t co cOUWJL wZD,Negative
We re talking safe sex with peer sex educator Laci Green   Check out her condom pro tips now https   t co MIBXcNuFTW,Positive
peer sex educator  is here to talk all things safe sex   condom pro tips #ThxBirthControl https   t co EVX wtJK S,Positive
Peer Sex Educator Laci Green  knows that safe sex is the best sex  Check out the #CoZone at http   t co viWK B Z m,Positive
Want to have the best sex of your life  Peer Sex Educator Laci Green  explains it all on http   t co viWK B Z m,Positive
Know the truth about condoms  Sex educator LACI GREEN  tells all at http   t co viWK B Z m  Get in the #CoZone  ,Positive
RT   So the Polar Vortex is making a return  Good news  means more cuddling under blanket time for everyone ,Positive
This #BaeDay  show your special someone you care about them  and their health  http   t co cGu mKTVLM http   t co W OVdafDGw,Positive
Happy #BaeDay   lt     amp   http   t co  v IZghcW ,Positive
Need a last minute #ValentinesDay gift  Give your bae a shoutout using #BaeDay and it could be on   http   t co  LblDbvBD ,Positive
Happy #BaeDay  If you re flying solo  take care of YOU today  http   t co cGu mKTVLM http   t co DN  RZUzdW,Positive
Love notes are one way to show you care  Practicing safer sex is another  Happy #BaeDay  http   t co cGu mKTVLM http   t co zifKpvOrR ,Positive
This #ValentinesDay take care of YOU  Love yourself  protect yourself  http   t co cGu mKTVLM http   t co PLNQVzKbX ,Positive
What s the secret to a great relationship  Being able to talk to your Bae about anything  #HappyValentinesDay  http   t co Ig PH sN i,Positive
If only all #ValentinesDay dates could be this perfect  http   t co I n BuVrzu #IYSL,Positive
Here s a good breakdown of how you should  and shouldn t  talk about trans folks  http   t co oqMmP nXsZ #IYSL,Positive
#feministsontinder shows how casual sex  amp  respect can co exist  love this  http   t co cwwAcuabBv,Positive
  makes us wanna dance bc there s care for everyone  no matter who you  lt    http   t co wffOKAJbHf  #obamacare,Positive
Why are celebs like  smearing their lipstick  #SmearForSmear #GYT http   t co LyrwGCT Yr,Positive
Do you think consent should be part of high school Sex Ed  http   t co  zyVS TSoW #IYSL,Positive
Make it rain  free  birth control   can help you #GetCovered  http   t co IvIzitKrRG #YoEnroll,Positive
RT   ppl who say i m  too pc  in how i talk about sex gender  i teach sex ed  it s a matter of helping everyone feel comfortable  ,Positive
RT   Don t limit yourself to doing  it  in bed even if house a bit cold  Goose bumps can be sexy  amp  give way to other types of bum ,Positive
Happy #NationalHugDay  http   t co MHCF qJj m,Positive
In case you were wondering  this is what sex ed looks like in Sweden  Should sex ed start earlier in school  http   t co rMvtjWf Gc,Positive
Huge congrats on the engagement     lt  ,Positive
Is anyone else bracing themselves for awkward meet the parents moments with your SO this holiday   #IYSL,Negative
There s something for everyone in  s holiday gift guide  http   t co fBGwrtWQyD #IYSL,Positive
RT    Nothing wrong with losing your virginity at     It s nothing to be ashamed of  #OnlyYouKnowWhenY ,Negative
RT   Who else is SO EXCITED for  s new  streaming show  So Popular  ,Positive
RT   Not sure if you should break up or not  Maybe we can help you make the right decision  http   t co XMLqfLalhf,Positive
Half of high school students haven t had sex   so why is there pressure to lie about it  via  http   t co  C D WYtsp,Negative
 thanks for tweeting with us    lt    lt  ,Positive
RT   w  t thanks for joining the #JustAsk tweetup babes  i ll be  any lingering qs  thanks for moderating  ,Positive
Thanks for chatting w  us       For more answers  head to our site  http   t co cGu mLt iq #JustAsk,Positive
RT   the best thing about being single IMO  you can focus on taking care of yourself  it s easy to forget that s important too    ,Positive
RT     Let your partner know what ur needs are  amp  check to see if ur on the same page  If not you might want to ,Negative
   ,Positive
RT   #JustAsk is a good thing  Makes me happy to be a part of the Twitterverse ,Positive
RT   Because silence doesn t mean yes Because emotional coercion doesn t mean yes Because no one deserves to be assaulted  # ,Negative
RT   when my bf  amp  i argue  we try to make a point to really listen to each other  if emotions are high  take a short breather b   ,Negative
RT     If you ve stopped  ask what would make them comfortable #JustAsk,Positive
All the single ladies  What s your fav thing about flying solo  #JustAsk,Positive
RT   There are healthy ways to deal with conflict http   t co IKTwIuZywR #JustAsk,Positive
RT   arguments are a normal part of a relationship  but you should never feel scared or threatened by them  MAJOR RED FLAG     #J ,Negative
RT   Talk to each other  You can also talk to friends family or advocates at LIR if you aren t sure how to deal with the situ ,Positive
RT   #consent talks on my TL make me so so so happy    grateful for  and others spreading this message #JustAsk,Positive
 thanks for chatting ,Positive
RT   consent should be out loud amp enthusiastic   yeah   not  i guess   it s ok to say no  pressuring someone is uncool  consent res ,Negative
RT   Silence  saying no  being drunk on drugs  being forced  pulling away do NOT   consent #JustAsk,Negative
RT   Remember consent isn t given forever  if you say yes once  you don t have to say yes every time #JustAsk,Positive
RT   How do you give consent  Enthusiastically  #JustAsk,Positive
How do you give consent  #JustAsk,Positive
RT   some ways to ask for consent   are you into this    do you want me to keep going    does that feel good    what are you into ,Positive
RT   consent is V I T A L  it s a super basic level of communication to get on the same page about sex   also prevents sexual ass ,Positive
RT     It s important to be respectful and honest  We ve got some tips for asking someone out  http   t co UCZ ,Positive
Read up on Why Consent Matters  #JustAsk http   t co KWpyfgcgPY,Positive
RT   Sex without consent is sexual assault  One way to know if your partner is consenting is to ask them  #JustAsk,Negative
RT   Consent is important b c everyone deserves to feel safe in their relationship http   t co  mF  I iPL #JustAsk,Positive
