tidy_tweet,Sentiment
When will we see Australian ministers advocating the interests of young people before those of the alcohol industry  https   t co VtgltqPDAd,Positive
RT   Save the date  FARE s Annual Alcohol Poll will be launched Wednesday    May  Join the conversation at #AlcPoll     https ,Positive
With another   festival overdoes  it s time again to look at ways   such as pill testing   to reduce the harm https   t co  sKWJ  w L,Negative
We ve currently got some exciting opportunities to work with us  Check out our available positions here  https   t co SW  TA  ak,Positive
The number of #steroid seizures at our borders has increased seven fold over the last decade  Get the facts  https   t co  KjZdPyQhK,Positive
Lest we forget  If you re in need of help and support  head to #DrugInfo  https   t co Tb vD iMQh https   t co nagg VW K ,Positive
Supporting someone through home based withdrawal is a challenging but important task  Get advice at #DrugInfo https   t co  zECCsoz N,Positive
RT   Have you heard of GHB  #TheDaily spoke to  from  to find out just how dangerous it is   gt  https   t co KviPzXb ,Negative
Safety comes first on airlines  Except when it comes to alcohol #GrogWatch https   t co GlvVuKe  j,Positive
Did you catch last weeks  on the role of alcohol in family violence  amp  #FASD  Catch up on the discussion  https   t co gNl ylyQCE,Negative
At higher levels of consumption  the risk of developing an alcohol related disease increases quicker for #women https   t co yez  Busyd,Negative
Considering the front page of   we re shocked to find a Dan Murphy s guide inside https   t co  NnarWEVjj https   t co ENv  me wX,Negative
We praise the  for becoming the first state in Australia to legalise the use of medicinal cannabis https   t co DhSjCw JI ,Positive
RT   A strong warning for local sport   it s important to establish a healthy culture  amp  implement an illicit drug policy ht ,Positive
The treatment sector can t meet demand  It s clear we need to focus more on #prevention https   t co twNRXXHIg ,Positive
We need monitoring systems to help prevent people misusing prescription drugs  amp  address the issues behind drug use https   t co  YIRC Q mw,Positive
Ice from all angles  Underneath addiction lies someone s child  brother or friend  Watch now  https   t co p HmKAi jG  ,Positive
Congrats to  who won our #SoberSelfie Challenge last month  Read how they ve spent the   k grant https   t co nRPKoems  ,Positive
Watch now   See the person  not just the drug   Dr Suzie Hudson on crystal methamphetamine  amp  support available https   t co p HmKA ts ,Positive
We re presenting our Breaking The Ice forum in Queanbeyan  NSW  next week to help you  amp  your community get the facts https   t co  vziQIwKFJ,Positive
Wishing you a safe  amp  happy long weekend  For help  amp  support services  head to #DrugInfo https   t co mVNstjnoct,Positive
Watch last night s   Sydney s lockout laws don t remove people s  right  to drink  but does save lives https   t co   bn JyuKX,Positive
This week s #GrogWatch by   Companies selling alcohol  online  amp  offline  don t have our interests at heart  https   t co  xlb sgodr,Positive
What does a    hour city actually look like  anyway  And would it need to be defined by #booze  https   t co mhmtlBanTX,Positive
RT   Alcohol and sport   a partnership which undermines sporting values and risks our health https   t co Td rvjab q https   t  ,Negative
RT    Any program that has results like this is worth looking at    CEO John Rogerson on      Sobriety programs https   ,Positive
Nothing like advertising rum to kids to really drive those profit margins sky high    Spotted today in #Melbourne https   t co CVofNVsHQO,Positive
RT   Cop the facts  Lockout laws save lives   Scott Weber  #NAAPA #KeepSydneySafe https   t co avn  V jgx https  ,Positive
Stigma stops people seeking help  See the person not the drug  NSW Breaking the Ice forum #breakingice https   t co urTTkLOJIw,Positive
The Wollongong community comes together for a solution to the problem of  ice   A full house #breakingice https   t co tliKCAytMX,Negative
One hour until we kick off our first NSW Breaking the Ice forum being held in The Gong  Community solution to a serious problem #breakingice,Negative
RT   Fighting words  s John Rogerson  We ve been stuck in same approach for    years  but it hasn t worked  https   t co d  ,Negative
We re lucky to have Drug Legalisation expert  speaking to us today   looking at how the US shifts influence Aus #drugpolicy ,Positive
We re lucky to have #cannabis policy expert  visiting next week  what  #drug question would you ask  https   t co OUq  jmF J,Positive
RT       young women  extremely frequent  binge drinkers  increasing risk of #depression    https ,Negative
 We re big fans of harm reduction  And definitely see a need to reconsider some of the drug laws that work against it,Negative
  huh  Not sure if you ve noticed  but we re not huge fans of the alcohol industry    https   t co zZbxOcjFQC,Negative
We re hiring  Know a good Web Editor  Send them our ways  please  Applications close   March  https   t co SW  TA  ak,Positive
RT   Tackling alcohol fuelled violence in #Queensland   https   t co uRlyCZThci  ,Negative
Great read on festival #pilltesting from  https   t co    dKolGDh  It s an argument that makes sense  until you think about it  ,Positive
Fascinating intersection between technology and drug law #enforcement   https   t co kqs e yrY ,Positive
RT   Awesome segment last night linking potential of oxytocin to reducing risks of drug #addiction  https   t co dqaNI ,Positive
RT   Naloxone  which reverses heroin overdoses  is now available in Australian pharmacies w o a prescription https   t co zgG ,Negative
RT   New polling shows most Queenslanders support measures to reduce alcohol violence #QLDalcohol https   t co FSEmWPAGnI htt ,Negative
RT   We re joining the  #SoberSelfie challenge  Find out more  https   t co kg  dbIPXR #takethechallenge,Positive
RT   #AOD Tweeps submit your questions on alcohol  public health  SDOH  violence etc to #QandA ahead of tonight s panel https ,Negative
RT   The sobering face of alcohol    on FARE s new #AlcoholTruth video via  https   t co IAMu bldts http ,Negative
Our flagship community program is kicking goals  The Tas govt has funded us to reduce alcohol and drug harm in sport https   t co G  Goozr N,Negative
Interesting  amp  confronting watch on  last night on how opioid misuse in Aus could lead to heroin rising again https   t co o yG AhD C,Negative
RT   #AustraliaDay congratulations to David Morrison Australian of the year thanks for speaking out  amp  for being a great role model  ,Positive
How can the #alcohol industry retain credibility while actively targeting risky drinkers  https   t co  UMN Kthjf #drinkproperly #hypocrisy,Positive
RT   Legal #medications  as well as illegal  can seriously impair #drivers  according to  ,Negative
Great read on a less  amp  less controversial harm minimisation strategy from  in  https   t co nkTfMdbsdN,Negative
Great initiatives from this US town   just like road death stats  but for #overdose  https   t co KMrteaEPHK,Positive
Nice to see entertainers like  raising awareness of prescription med misuse   https   t co WyAEwaGGgb,Positive
RT   Cut back alcohol in the  #SoberSelfie Challenge  amp  reduce your risk of harms like cancer  Take the challenge https   ,Negative
Need a NY Resolution you can stick to  Check out the #SoberSelfie Challenge if you had too  festive  a season    https   t co  iN RkzF N,Positive
Thanks for your support during       From the ADF family to yours  have a safe  amp  healthy festive season to you all  https   t co jTIFZVC Kc,Positive
RT   What could your club do with   K sign up to #SoberSelfie Challenge    amp  Steve Meredith    https    ,Positive
RT   Great article from  What s happening to us when we get drunk  https   t co mojDLTrOnf via   ,Positive
A great reminder to chat with your kids about #alcohol this Xmas  You re the most important people in their lives https   t co  Mcc ztsLL,Positive
Apparently there truly is just about a market for almost anything    https   t co aCu ALZ  q,Positive
I added a video to a  playlist https   t co Xt RYQe Xm Netball star  Australia loves sport  don t tarnish it,Positive
RT   Important holiday message   thanks      Staying safe if you or a friend are using drugs  https   t co R ATfDGFrD,Positive
RT   Continuing the soberselfie challenge with a little Aqua yoga    was a natural   https   t co CijbMzPPOd,Positive
Really interesting video from  on some of the mayhem #alcohol causes #Melbourne ambos at night https   t co VRtfkm cgN,Positive
RT   Are drunk stories good stories   on the dangers of sharing these for a laugh https   t co FaSJZFXtDJ https    ,Positive
Great desktop app for tracking your drinks over the silly season  https   t co YVzqjbud M,Positive
Ngwala Willumbong Co operative offers dedicated rehab treatment for the Vic Indigenous community https   t co ruOBHiJtro,Positive
RT   Consider taking up the #SoberSelfie Challenge this weekend  Push pause on the drinks so you can hit play on life  http ,Positive
RT   Kinder drop off  Done  Surf  Doin it  Nice way to start the  work  day  #beachtime #surfschool  https   t co fsQ F putn,Positive
Great analysis of  s campaign   just because we disagree doesn t mean we can t learn something   https   t co oJflP ViC ,Positive
RT     s Natasha Jager doing a great job educating players about the sensible consumption of alcohol #RUPACamp https   t  ,Positive
Absolutely shocking  This is why we support pill testing trials   we can t accept deaths as normal at festivals https   t co ilY PCVGj ,Positive
  took the #SoberSelfie Challenge this wkd  amp  enjoyed a run in the sun  Sign up too https   t co YNk m jAl  https   t co SDaYtFp zF,Positive
We d like to thank the Federal Gov for additional funding for us to help families  amp  communities respond to ice  https   t co oyF LKt vu,Positive
RT   Being off the booze for #SoberSelfie  made #running much easier  How good is this Fridee morning sunshine  https   t ,Positive
Check out  s new #BetterSummerGuide   incl tips on travel  sun safety  amp  more for a healthier summer https   t co ccHRobmvh ,Positive
#throwback to   s #saywhytodrugs fantastic podcast with    Is red wine good for you  Why  https   t co IAEAoYKm Z,Positive
 muchas gracias  pronto sacaremos la versi n que n espa ol  estate al tanto   ,Positive
RT   We are working closely with  to support safer drug use in campus  watch this space for updates  Read more  http ,Positive
Exciting science  Our own managing director  has explored the possibility of ketamine treating addictio  https   t co Ywnz AvYTf,Positive
Ground breaking work by  Real evidence based harm reduction interventions  Worth read for all harm r  https   t co ALjHR bsN ,Negative
Hello twitter friends    Hope you all a smooth return to work  We have been a little bit quiet for a while    The t  https   t co C TzZHnIuh,Positive
RT   If you are drinking and mixing with other drugs  make sure you know the interactions between the substances  Check our i ,Positive
How not to die from ecstasy  Powerful video by  on  Some key and useful harm reduction messag  https   t co  tvigK rnG,Positive
RT   Take care over the party season  The Loop in partnership with  identified a new ketamine analogue in ci ,Positive
RT      NOW    Team Loop are testing substances of concern in  in Durham Market Place until  pm  Free  confiden ,Positive
RT   Happy #legalizationday  We re grateful for the tremendous effort  sacrifice  and dedication it has taken to get here and are loo ,Positive
 We would live to come  send us an invitation contact me cheers ,Positive
Spending a lovely afternoon at  grand opening event  Come along to meet some interesting people     https   t co YtHZcWdpy ,Positive
 There are various ways of reducing the number of drug deaths  One of them is education  as you mentio  https   t co u CKRYCouu,Positive
  Gracias Federico  Pronto sacaremos la version en espa ol    echale un ojo ,Positive
RT   Thank you  for this wonderful piece highlighting the important #HarmReduction advice  including our app  pro ,Positive
RT    Whether you think drug use is just a bit of fun  or an unforgivable sin  you can t deny it is happening      lays ,Negative
RT   Wrote a little something for students unions universities who don t know where to get good drug resources for their studen ,Positive
RT   Most deaths and or serious injury involving substance use occur due to poly use  mixing one drug  usually alcohol  wit ,Negative
RT   I hadn t seen this neat website  Remember that most fatal  ODs  are poly drug  Especially dangerous  though common  is ,Negative
RT   Alcohol and drugs not a good combination #DontMix  For information and support Call                je https   t co KxGho u Y ,Positive
RT   We dont ever condone excessive drinking or drug taking   BUT we all know it goes on so be safe and check out resources suc ,Positive
RT   Happy Friday  Remembering  if you re partying this weekend  stay safe  Check out  and  #h ,Positive
RT   Just got followed by  and I m even more amazed at the dedication presented by organizations like these  ,Positive
 wop  thanks   ,Positive
RT   Are you currently #microdosing a blotter based #psychedelic like #LSD  or are you planning to  Do you know anyone who ,Positive
RT   PIP PAC  safer chemsex in a box at https   t co jqSc WSwdo Check out our section on DRUGS at https   t co NP   v P w  ,Positive
RT   Always make sure to educate yourself and measure your doses  #harmreduction https   t co MzhRgST qe,Positive
RT   Useful information to make #InformedChoices and promote #HarmReduction  https   t co NP rytj uy,Positive
RT   #EFSDP Research  It is not uncommon for some senior secondary students to party using a combination of alcohol  amp  drugs  A ,Positive
RT   Follow Friday Harm Reduction          ,Negative
RT   Starting a series of these explaining how medication properly used can help #addiction #harmreduction #opioids #SaveLi ,Positive
RT   Latest blog on the  website by Ivan Ezquerra Romano from   An excellent read  https   t co Ns ,Positive
Alcoholics Anonymous say that the number of young people attending their meetings is on the rise #AA #alcoholabuse https   t co  ukctGwuFU,Positive
RT   Safer #ketamine use  advice from     s of experts  people who use  #harmreduction votes for by you      ,Positive
RT   Mixing drugs is very common  a LOT of us have done it if we re being honest  vodka  anyone    amp  it s involved with a ,Positive
 At the moment  people who want to use drugs have very little to help them make safer choices   Great article by  https   t co es Pz jM M,Positive
RT   People are dying because of ignorance  They are dying because propaganda is denying them essential safety information  T ,Negative
RT   Only      to go until we reach         on our Crowdfunder campaign   I wonder if we ll get there today        https   t ,Positive
RT   Harm reduction advice from  on cocaine  Check them out to access more advice on a range of drugs and also ,Negative
 WARNING  to anyone celebrating at Brighton Pride this weekend    Chupa Chups  pills are circulating in Brighton an  https   t co vJc wTeykM,Positive
RT   Harm reduction advice on ketamine from   In low doses  users report a similar feeling to being drunk  Hig ,Negative
   Read our guide for practical tips to safer cocaine use here  https   t co PIj RZ dAg,Positive
These blue pills bearing the skull mask logo of the Marvel character   The Punisher  have caused one fatality in No  https   t co   EdUsvhXL,Negative
RT   No surprise to us   GDS first showed this trend   years ago   quality  ease of access and perceived value for money co ,Positive
Home Office stats show a sharp jump in the number of young people using cocaine  ketamine and LSD https   t co wZvRu qDx ,Positive
Practical tip  Sit down with a computer with your children and together explore an important subject #HarmReduction #Parents,Positive
 Problematic use of a substance is never just about the substance  There s always something more behind this behavi  https   t co n z  J  UU,Negative
We are looking forward to seeing everyone tonight  Attendees will leave with a booklet highlighting all the key poi  https   t co  wRCwPkHWa,Negative
RT   So important to have a healthy conversation with children about drugs  including alcohol  https   t co nRGnI enGi,Positive
RT   Are you a Loop loving qualified doctor  nurse or drugs worker  Do you want to help us deliver drug safety testing at su ,Positive
Buying drugs while drunk can be dangerous  You may not get the drug you were expecting  Know how to stay safe   https   t co JDvILwfn u,Negative
Planning on taking MDMA ecstasy this weekend  Learn how to keep you and your friends safe by reading our guide   https   t co   vkVJCP  ,Positive
Worried about your teens consuming drugs like alcohol  weed and ecstasy  We re putting on a workshop designed to he  https   t co ca sxQ oox,Positive
RT    Maintaining communication lines  and  knowing about the topic   These are the premises to establish a healthy  open con ,Positive
Read our harm reduction guide to alcohol here https   t co  V OvLMRIB https   t co BDKNDDmfCw,Negative
RT   Great organisation and highly valuable workshop being run by our Head of Comms  Get your tickets via the link ,Positive
   WARNING    these pills labelled  DUPLO  have caused hospitalisations and fatalities in South West England  Pleas  https   t co gt uL T  K,Negative
RT   We ve issued a warning after several people in Cornwall were hospitalised and one teenager tragically died after taking an ,Negative
RT   I support the schools in Camborne  amp  Helston with #HarmReduction lessons  Devastated to hear of this tragedy  Watch out fo ,Negative
Do you want your children to learn everything about drugs from their friends and acquaintances  Most do and it can  https   t co D DTnmpmKj,Positive
In this weather it s even easier to overheat when taking MDMA  Minimise the risks by reading our guide  #MDMA  https   t co drJamoSjBh,Positive
RT   Talking to your kids about drugs is not an easy task   are running an evening session on    July in central Lond ,Negative
RT    Dosage is so important literally a matter of life  amp  death but if people don t know the strength of the drugs then how ,Positive
Great study relying on  data  https   t co ScxorHzBe  It highlights the necessity of better control  https   t co aBpEa zEo ,Positive
RT     hydration is key to avoiding unpleasant experiences with this hot #Summer weather #HarmReduction #StayHIGHdrated https   t  ,Negative
RT   Festival season in full swing  some tips on talking to your children about drugs  If you live in #Wales and have concerns rela ,Positive
With festival season in full swing there couldn t a better time to start talking to your children about drugs  Our  https   t co VKaeGZ EK ,Positive
RT   Heatwave essential reading  you have a right to free water  UK licensed premises have a legal obligation to provide cus ,Positive
 Maintaining communication lines  and  knowing about the topic   These are the premises to establish a healthy  ope  https   t co msIRsJshrP,Positive
It s lovely to hear this feedback about our parents guide  We are trying to improve the conversation between parent  https   t co ve FRbyKJy,Positive
It s getting warmer and warmer  When consuming any substance  drink plenty of water    It s a simple tip that can r  https   t co FdUa TMho ,Positive
RT   It s #TimeToTest  We need to raise         to expand our harm reduction  drug testing services to cities and festivals ,Negative
RT   Are you interested in using an app to help you drink less alcohol  We are looking for London based iPhone users to use an a ,Positive
Don t miss out our special event for parents  Talking to young people about drugs is not an easy task  but we are h  https   t co  Gy G JVQa,Negative
Parents  Talking to young people about drugs is not an easy task  but we are here to help    Check our new guide fo  https   t co GLVO  VLWl,Positive
RT   No drug taking is ever risk free  But exoploring the excellent  can help reduce the short  and long term ,Positive
   good point  what  non exotic  drugs would you like to see ,Positive
RT   Short cut summary  Alcohol   drugs rarely make either much nicer  typically lead to to a more expensive evening with i ,Positive
RT   We are ecstatic to announce a new competition for our #TimeToTest campaign   You could win this    k work of art from  ,Positive
If you are drinking and mixing with other drugs  make sure you know the interactions between the substances  Check  https   t co AvT ravA F,Positive
Fantastic piece by  on MDMA  A must read for anyone interested in drugs https   t co coz GLxLVX,Positive
    Good points in this thread  First  it is hard to get into schools   https   t co wrLa LSWkR,Positive
If you or someone you know is planning on taking drugs then reduce the harm through knowledge  testing and watching  https   t co gVOHaY UjM,Negative
RT   Great piece by  and Guy Jones from  on the importance of drug testing   https   t co TODRV Qn X,Positive
RT   Do you know a young person who s had medical problems after taking drugs and might be willing to share their story to hel ,Negative
 Read our Modafinil guide for evidence based harm reduction information  More smart drugs guides coming  https   t co TmUXK p p ,Negative
RT   Great speakers  fantastic book and free tickets  Check out  official book launch  Includes the excellent  ,Positive
We are working hard to improve the way we educate about #harmreduction Here is a picture about some work we have do  https   t co HnyJtPXIO ,Positive
RT   LSD alters the neural response to music in a number of brain regions  study finds https   t co o bH dhHst,Positive
Our  C B harm reduction guide is out now  Find all you need to know about this drug to stay safe at  https   t co U xms Lfqo,Negative
RT   Please come and take part in CBD research  Email cbdproject ucl com https   t co  q qRFxXyN,Positive
RT   Very interesting info from  drug testing at UK festivals showing what was actually in pills powders sold as M ,Positive
Europe has a new  Cocaine Capital   dig into the data and reveal which city is top   https   t co dMttDYioV ,Positive
From caffeine and paracetamol to fentanyl and PMA  here s an overview of what drugs are being cut with in the UK  https   t co XFTbNQwih ,Negative
Five generations of Benzo users share their experiences in this excellent  piece by  https   t co vUSL ny  Q,Positive
The new report highlights the benefits of harm reduction in the night time economy and recommends   key initiatives  https   t co P  Tkyo vK,Positive
Nice mention of our work here in parts    amp    of  s drug education series for   Thanks Abbie  https   t co x cUzDWddx,Positive
Great article highlighting the need for young people to have access to balanced  ongoing education around drugs ins  https   t co mG   gnMGL,Positive
Wastewater analysis is a great way to avoid sampling and measurement biases in examining drug use trends   it just  https   t co cNL x nAEx,Positive
For anyone interested in drug policy and research on the clinical benefits of street drugs  this is happening  Grea  https   t co RS     yXt,Positive
As we eagerly await the results of the      Global Drug Survey  here s a handy summary of interesting findings from  https   t co wWJtvBJqld,Positive
New evidence suggests that positive psychedelic experiences may be necessary for long term mental health improvemen  https   t co  WuZY jHJU,Positive
This explains why drugs have been getting stronger in recent years and why it s always so important to  https   t co GMatu Q EH,Positive
RT   Fantastic  event today on  Fentanyls and Preventing DRD s  in LDN with  and   Great ,Positive
RT   Great to see  raising awareness of teenage drug trends via national media  https   t co IXnyK  Ip ,Positive
At least   UK city centres to get drugs testing facilities in the next few months   great news and fantastic harm r  https   t co LtMOe jjXH,Positive
Calling all students  NUS have launched the Student Drug Survey to find out more about students  drug use and impro  https   t co KZFgzLocCu,Positive
RT   Continued lesson evolution   fine tuning my Yr   drugs awareness lesson this afternoon    ethos fo ,Positive
RT   Don t blame the kids in this story  Blame lack of Harm Reduction in school  Knowledge saves lives  https   t co zPOlsJn  X,Negative
RT   You can support #psychedelic #harmreduction by completing the  and backing organisations like  ,Positive
      of students combine more than two drugs  Interestingly  benzodiazepine  amphetamine and ketamine are more com  https   t co fBt ov QLo,Positive
RT   Drug related deaths have hit record figures across the UK   The city of Glasgow is facing a horrific crisis   Scottish m ,Negative
RT   Looking form someone who is passionate about harm reduction to run the drugsand me social media accounts  Not a paid posit ,Negative
   Thanks ,Positive
   Oh no  Thanks for letting us know    is this working  https   t co EuHTev rNX,Positive
RT   I bet this holds true in the US as well  and not just at universities  #TimeToTest #drugchecking  https   t co v ,Positive
      of students think that drug use has short term negative effects in their life such as not being able to do ot  https   t co CxsY s af ,Negative
 No  Any student,Negative
  Hi sorry  send us an email to ivan me and we ll send u the questions  We ll add the  https   t co pcnL X qpq,Negative
 Hi  In the UK  Total sample size was over      this is a section within the whole survey  Better un  https   t co eEoQPJ  Ku,Positive
RT   Last chance to pick up the few remaining tickets for tonight s free event at our office       https   t co nKHIp hJzy,Positive
      of our respondents want to stop taking a drug  Cocaine          alcohol         and MDMA         are the most  https   t co yAJy Ulnfd,Negative
      of students think their drug use increased in university  #mentalhealth #studentswellbeing  https   t co FEVeopNjjv,Positive
Alarming        of students think they are dependent on a drug  cannabis          alcohol         and tobacco        https   t co RUG t QHKH,Negative
RT   Don t miss this interesting London discussion this week on women and drug use with   amp    hos ,Positive
Last few tickets left for free event on Friday in London  Fascinating chat on #women #addiction #treatment with  https   t co u BzfNSBLp,Positive
RT   If you re London bound on Friday  check out this free event with  as they talk about women and addiction  with ,Positive
RT   Lovely to be quoted on #kratom #kratomsaveslives in    https   t co mi  ysBKov,Positive
RT   Use the #DrinksMeter to get instant  honest  amp  unbiased feedback on the amount of alcohol you consume https   t co BrAY ,Positive
RT   Nearly     teenagers made homeless every day due to parents  alcohol abuse  study finds https   t co IAo Ct SPr,Negative
 Would be great to connect  we are working on something to access to this cohort age group,Positive
We ve been quiet for a while    We are working hard to bring you new and exciting stuff   We are now delighted to welcome    ,Positive
Don t miss out the fantastic  Congrats  for the amazing exhibits and workshops   Come along    https   t co  FAqd BURA,Positive
RT   Agree  a great resource     et al referenced in my lessons  #PSHE ,Positive
#throwback to   s #saywhytodrugs fantastic podcast with    Is red wine good for you  Why  https   t co IAEAoYKm Z,Positive
 muchas gracias  pronto sacaremos la versi n que n espa ol  estate al tanto   ,Positive
RT   We are working closely with  to support safer drug use in campus  watch this space for updates  Read more  http ,Positive
Exciting science  Our own managing director  has explored the possibility of ketamine treating addictio  https   t co Ywnz AvYTf,Positive
Ground breaking work by  Real evidence based harm reduction interventions  Worth read for all harm r  https   t co ALjHR bsN ,Negative
Hello twitter friends    Hope you all a smooth return to work  We have been a little bit quiet for a while    The t  https   t co C TzZHnIuh,Positive
RT   If you are drinking and mixing with other drugs  make sure you know the interactions between the substances  Check our i ,Positive
How not to die from ecstasy  Powerful video by  on  Some key and useful harm reduction messag  https   t co  tvigK rnG,Positive
RT   Take care over the party season  The Loop in partnership with  identified a new ketamine analogue in ci ,Positive
RT      NOW    Team Loop are testing substances of concern in  in Durham Market Place until  pm  Free  confiden ,Positive
RT   Happy #legalizationday  We re grateful for the tremendous effort  sacrifice  and dedication it has taken to get here and are loo ,Positive
 We would live to come  send us an invitation contact me cheers ,Positive
Spending a lovely afternoon at  grand opening event  Come along to meet some interesting people     https   t co YtHZcWdpy ,Positive
 There are various ways of reducing the number of drug deaths  One of them is education  as you mentio  https   t co u CKRYCouu,Positive
  Gracias Federico  Pronto sacaremos la version en espa ol    echale un ojo ,Positive
RT   Thank you  for this wonderful piece highlighting the important #HarmReduction advice  including our app  pro ,Positive
RT    Whether you think drug use is just a bit of fun  or an unforgivable sin  you can t deny it is happening      lays ,Negative
RT   Wrote a little something for students unions universities who don t know where to get good drug resources for their studen ,Positive
RT   Most deaths and or serious injury involving substance use occur due to poly use  mixing one drug  usually alcohol  wit ,Negative
RT   I hadn t seen this neat website  Remember that most fatal  ODs  are poly drug  Especially dangerous  though common  is ,Negative
RT   Alcohol and drugs not a good combination #DontMix  For information and support Call                je https   t co KxGho u Y ,Positive
RT   We dont ever condone excessive drinking or drug taking   BUT we all know it goes on so be safe and check out resources suc ,Positive
RT   Happy Friday  Remembering  if you re partying this weekend  stay safe  Check out  and  #h ,Positive
RT   Just got followed by  and I m even more amazed at the dedication presented by organizations like these  ,Positive
 wop  thanks   ,Positive
RT   Are you currently #microdosing a blotter based #psychedelic like #LSD  or are you planning to  Do you know anyone who ,Positive
RT   PIP PAC  safer chemsex in a box at https   t co jqSc WSwdo Check out our section on DRUGS at https   t co NP   v P w  ,Positive
RT   Always make sure to educate yourself and measure your doses  #harmreduction https   t co MzhRgST qe,Positive
RT   Useful information to make #InformedChoices and promote #HarmReduction  https   t co NP rytj uy,Positive
RT   #EFSDP Research  It is not uncommon for some senior secondary students to party using a combination of alcohol  amp  drugs  A ,Positive
RT   Follow Friday Harm Reduction          ,Negative
RT   Starting a series of these explaining how medication properly used can help #addiction #harmreduction #opioids #SaveLi ,Positive
RT   Latest blog on the  website by Ivan Ezquerra Romano from   An excellent read  https   t co Ns ,Positive
Alcoholics Anonymous say that the number of young people attending their meetings is on the rise #AA #alcoholabuse https   t co  ukctGwuFU,Positive
RT   Safer #ketamine use  advice from     s of experts  people who use  #harmreduction votes for by you      ,Positive
RT   Mixing drugs is very common  a LOT of us have done it if we re being honest  vodka  anyone    amp  it s involved with a ,Positive
 At the moment  people who want to use drugs have very little to help them make safer choices   Great article by  https   t co es Pz jM M,Positive
RT   People are dying because of ignorance  They are dying because propaganda is denying them essential safety information  T ,Negative
RT   Only      to go until we reach         on our Crowdfunder campaign   I wonder if we ll get there today        https   t ,Positive
RT   Harm reduction advice from  on cocaine  Check them out to access more advice on a range of drugs and also ,Negative
 WARNING  to anyone celebrating at Brighton Pride this weekend    Chupa Chups  pills are circulating in Brighton an  https   t co vJc wTeykM,Positive
RT   Harm reduction advice on ketamine from   In low doses  users report a similar feeling to being drunk  Hig ,Negative
   Read our guide for practical tips to safer cocaine use here  https   t co PIj RZ dAg,Positive
These blue pills bearing the skull mask logo of the Marvel character   The Punisher  have caused one fatality in No  https   t co   EdUsvhXL,Negative
RT   No surprise to us   GDS first showed this trend   years ago   quality  ease of access and perceived value for money co ,Positive
Home Office stats show a sharp jump in the number of young people using cocaine  ketamine and LSD https   t co wZvRu qDx ,Positive
Practical tip  Sit down with a computer with your children and together explore an important subject #HarmReduction #Parents,Positive
 Problematic use of a substance is never just about the substance  There s always something more behind this behavi  https   t co n z  J  UU,Negative
We are looking forward to seeing everyone tonight  Attendees will leave with a booklet highlighting all the key poi  https   t co  wRCwPkHWa,Negative
RT   So important to have a healthy conversation with children about drugs  including alcohol  https   t co nRGnI enGi,Positive
RT   Are you a Loop loving qualified doctor  nurse or drugs worker  Do you want to help us deliver drug safety testing at su ,Positive
Buying drugs while drunk can be dangerous  You may not get the drug you were expecting  Know how to stay safe   https   t co JDvILwfn u,Negative
Planning on taking MDMA ecstasy this weekend  Learn how to keep you and your friends safe by reading our guide   https   t co   vkVJCP  ,Positive
Worried about your teens consuming drugs like alcohol  weed and ecstasy  We re putting on a workshop designed to he  https   t co ca sxQ oox,Positive
RT    Maintaining communication lines  and  knowing about the topic   These are the premises to establish a healthy  open con ,Positive
Read our harm reduction guide to alcohol here https   t co  V OvLMRIB https   t co BDKNDDmfCw,Negative
RT   Great organisation and highly valuable workshop being run by our Head of Comms  Get your tickets via the link ,Positive
   WARNING    these pills labelled  DUPLO  have caused hospitalisations and fatalities in South West England  Pleas  https   t co gt uL T  K,Negative
RT   We ve issued a warning after several people in Cornwall were hospitalised and one teenager tragically died after taking an ,Negative
RT   I support the schools in Camborne  amp  Helston with #HarmReduction lessons  Devastated to hear of this tragedy  Watch out fo ,Negative
Do you want your children to learn everything about drugs from their friends and acquaintances  Most do and it can  https   t co D DTnmpmKj,Positive
In this weather it s even easier to overheat when taking MDMA  Minimise the risks by reading our guide  #MDMA  https   t co drJamoSjBh,Positive
RT   Talking to your kids about drugs is not an easy task   are running an evening session on    July in central Lond ,Negative
RT    Dosage is so important literally a matter of life  amp  death but if people don t know the strength of the drugs then how ,Positive
Great study relying on  data  https   t co ScxorHzBe  It highlights the necessity of better control  https   t co aBpEa zEo ,Positive
RT     hydration is key to avoiding unpleasant experiences with this hot #Summer weather #HarmReduction #StayHIGHdrated https   t  ,Negative
RT   Festival season in full swing  some tips on talking to your children about drugs  If you live in #Wales and have concerns rela ,Positive
With festival season in full swing there couldn t a better time to start talking to your children about drugs  Our  https   t co VKaeGZ EK ,Positive
RT   Heatwave essential reading  you have a right to free water  UK licensed premises have a legal obligation to provide cus ,Positive
 Maintaining communication lines  and  knowing about the topic   These are the premises to establish a healthy  ope  https   t co msIRsJshrP,Positive
It s lovely to hear this feedback about our parents guide  We are trying to improve the conversation between parent  https   t co ve FRbyKJy,Positive
It s getting warmer and warmer  When consuming any substance  drink plenty of water    It s a simple tip that can r  https   t co FdUa TMho ,Positive
RT   It s #TimeToTest  We need to raise         to expand our harm reduction  drug testing services to cities and festivals ,Negative
RT   Are you interested in using an app to help you drink less alcohol  We are looking for London based iPhone users to use an a ,Positive
Don t miss out our special event for parents  Talking to young people about drugs is not an easy task  but we are h  https   t co  Gy G JVQa,Negative
